,file,age,gender,ethnicity,age_group
1110,18_1_0_20170109214559082.jpg.chip.jpg,18,Female,White,15-19
1111,18_1_0_20170109214601671.jpg.chip.jpg,18,Female,White,15-19
1112,18_1_0_20170109214608184.jpg.chip.jpg,18,Female,White,15-19
1113,18_1_0_20170109214610454.jpg.chip.jpg,18,Female,White,15-19
1114,18_1_0_20170109214646809.jpg.chip.jpg,18,Female,White,15-19
1115,18_1_0_20170109214700491.jpg.chip.jpg,18,Female,White,15-19
1116,18_1_0_20170109214725387.jpg.chip.jpg,18,Female,White,15-19
1117,18_1_0_20170109214726739.jpg.chip.jpg,18,Female,White,15-19
1118,18_1_0_20170109214749825.jpg.chip.jpg,18,Female,White,15-19
1119,18_1_0_20170109214752340.jpg.chip.jpg,18,Female,White,15-19
1120,18_1_0_20170109214753528.jpg.chip.jpg,18,Female,White,15-19
1121,18_1_0_20170109214813691.jpg.chip.jpg,18,Female,White,15-19
1165,19_0_0_20170102233014401.jpg.chip.jpg,19,Male,White,15-19
1166,19_0_0_20170103180141544.jpg.chip.jpg,19,Male,White,15-19
1167,19_0_0_20170103201333351.jpg.chip.jpg,19,Male,White,15-19
1168,19_0_0_20170103201406775.jpg.chip.jpg,19,Male,White,15-19
1169,19_0_0_20170103201556447.jpg.chip.jpg,19,Male,White,15-19
1170,19_0_0_20170105184049223.jpg.chip.jpg,19,Male,White,15-19
1171,19_0_0_20170110232102606.jpg.chip.jpg,19,Male,White,15-19
1184,19_1_0_20170103162951552.jpg.chip.jpg,19,Female,White,15-19
1185,19_1_0_20170103175610671.jpg.chip.jpg,19,Female,White,15-19
1186,19_1_0_20170103175624137.jpg.chip.jpg,19,Female,White,15-19
1187,19_1_0_20170103201450359.jpg.chip.jpg,19,Female,White,15-19
1188,19_1_0_20170103201503695.jpg.chip.jpg,19,Female,White,15-19
1189,19_1_0_20170103201508633.jpg.chip.jpg,19,Female,White,15-19
1190,19_1_0_20170103201755639.jpg.chip.jpg,19,Female,White,15-19
1191,19_1_0_20170103201812887.jpg.chip.jpg,19,Female,White,15-19
1192,19_1_0_20170104011946801.jpg.chip.jpg,19,Female,White,15-19
1193,19_1_0_20170104012012331.jpg.chip.jpg,19,Female,White,15-19
1194,19_1_0_20170105183247775.jpg.chip.jpg,19,Female,White,15-19
1195,19_1_0_20170105183441000.jpg.chip.jpg,19,Female,White,15-19
1196,19_1_0_20170105184107718.jpg.chip.jpg,19,Female,White,15-19
1197,19_1_0_20170109193136416.jpg.chip.jpg,19,Female,White,15-19
1198,19_1_0_20170109205400352.jpg.chip.jpg,19,Female,White,15-19
1199,19_1_0_20170109212458403.jpg.chip.jpg,19,Female,White,15-19
1200,19_1_0_20170109212903959.jpg.chip.jpg,19,Female,White,15-19
1201,19_1_0_20170109213113295.jpg.chip.jpg,19,Female,White,15-19
1202,19_1_0_20170109213228173.jpg.chip.jpg,19,Female,White,15-19
1203,19_1_0_20170109213247084.jpg.chip.jpg,19,Female,White,15-19
1204,19_1_0_20170109214615122.jpg.chip.jpg,19,Female,White,15-19
1223,1_0_0_20161219140623097.jpg.chip.jpg,1,Male,White,0-4
1224,1_0_0_20161219140627985.jpg.chip.jpg,1,Male,White,0-4
1225,1_0_0_20161219140642920.jpg.chip.jpg,1,Male,White,0-4
1226,1_0_0_20161219154018476.jpg.chip.jpg,1,Male,White,0-4
1227,1_0_0_20161219154556757.jpg.chip.jpg,1,Male,White,0-4
1228,1_0_0_20161219154724341.jpg.chip.jpg,1,Male,White,0-4
1229,1_0_0_20161219154909149.jpg.chip.jpg,1,Male,White,0-4
1230,1_0_0_20161219154956869.jpg.chip.jpg,1,Male,White,0-4
1231,1_0_0_20161219160713534.jpg.chip.jpg,1,Male,White,0-4
1232,1_0_0_20161219161028662.jpg.chip.jpg,1,Male,White,0-4
1233,1_0_0_20161219162630727.jpg.chip.jpg,1,Male,White,0-4
1234,1_0_0_20161219163425847.jpg.chip.jpg,1,Male,White,0-4
1235,1_0_0_20161219190045155.jpg.chip.jpg,1,Male,White,0-4
1236,1_0_0_20161219190621290.jpg.chip.jpg,1,Male,White,0-4
1237,1_0_0_20161219190824794.jpg.chip.jpg,1,Male,White,0-4
1238,1_0_0_20161219191012803.jpg.chip.jpg,1,Male,White,0-4
1239,1_0_0_20161219191041403.jpg.chip.jpg,1,Male,White,0-4
1240,1_0_0_20161219192208688.jpg.chip.jpg,1,Male,White,0-4
1241,1_0_0_20161219192524675.jpg.chip.jpg,1,Male,White,0-4
1242,1_0_0_20161219192713491.jpg.chip.jpg,1,Male,White,0-4
1243,1_0_0_20161219193326339.jpg.chip.jpg,1,Male,White,0-4
1244,1_0_0_20161219194004596.jpg.chip.jpg,1,Male,White,0-4
1245,1_0_0_20161219194756275.jpg.chip.jpg,1,Male,White,0-4
1246,1_0_0_20161219195753899.jpg.chip.jpg,1,Male,White,0-4
1247,1_0_0_20161219200139603.jpg.chip.jpg,1,Male,White,0-4
1248,1_0_0_20161219200250923.jpg.chip.jpg,1,Male,White,0-4
1249,1_0_0_20161219200338012.jpg.chip.jpg,1,Male,White,0-4
1250,1_0_0_20161219202455708.jpg.chip.jpg,1,Male,White,0-4
1251,1_0_0_20161219203009924.jpg.chip.jpg,1,Male,White,0-4
1252,1_0_0_20161219203503252.jpg.chip.jpg,1,Male,White,0-4
1253,1_0_0_20161219203657925.jpg.chip.jpg,1,Male,White,0-4
1254,1_0_0_20161219204512212.jpg.chip.jpg,1,Male,White,0-4
1255,1_0_0_20161219204552941.jpg.chip.jpg,1,Male,White,0-4
1256,1_0_0_20161219204741557.jpg.chip.jpg,1,Male,White,0-4
1257,1_0_0_20161219204759412.jpg.chip.jpg,1,Male,White,0-4
1258,1_0_0_20161219205141196.jpg.chip.jpg,1,Male,White,0-4
1259,1_0_0_20161219205145821.jpg.chip.jpg,1,Male,White,0-4
1260,1_0_0_20161219205230805.jpg.chip.jpg,1,Male,White,0-4
1261,1_0_0_20161219205817093.jpg.chip.jpg,1,Male,White,0-4
1262,1_0_0_20161219210307125.jpg.chip.jpg,1,Male,White,0-4
1263,1_0_0_20161219211413621.jpg.chip.jpg,1,Male,White,0-4
1264,1_0_0_20161219211607517.jpg.chip.jpg,1,Male,White,0-4
1265,1_0_0_20161219212409141.jpg.chip.jpg,1,Male,White,0-4
1266,1_0_0_20161219212453942.jpg.chip.jpg,1,Male,White,0-4
1267,1_0_0_20161219212921070.jpg.chip.jpg,1,Male,White,0-4
1268,1_0_0_20161219222101551.jpg.chip.jpg,1,Male,White,0-4
1269,1_0_0_20161219225850912.jpg.chip.jpg,1,Male,White,0-4
1270,1_0_0_20161220201355210.jpg.chip.jpg,1,Male,White,0-4
1271,1_0_0_20161220220135250.jpg.chip.jpg,1,Male,White,0-4
1272,1_0_0_20161220220239129.jpg.chip.jpg,1,Male,White,0-4
1273,1_0_0_20161220223221043.jpg.chip.jpg,1,Male,White,0-4
1274,1_0_0_20170103210032258.jpg.chip.jpg,1,Male,White,0-4
1275,1_0_0_20170103210415090.jpg.chip.jpg,1,Male,White,0-4
1276,1_0_0_20170103210548852.jpg.chip.jpg,1,Male,White,0-4
1277,1_0_0_20170103210741492.jpg.chip.jpg,1,Male,White,0-4
1278,1_0_0_20170103210905939.jpg.chip.jpg,1,Male,White,0-4
1279,1_0_0_20170109191105641.jpg.chip.jpg,1,Male,White,0-4
1280,1_0_0_20170109191440780.jpg.chip.jpg,1,Male,White,0-4
1281,1_0_0_20170109191445171.jpg.chip.jpg,1,Male,White,0-4
1282,1_0_0_20170109191453449.jpg.chip.jpg,1,Male,White,0-4
1283,1_0_0_20170109191725028.jpg.chip.jpg,1,Male,White,0-4
1284,1_0_0_20170109191808532.jpg.chip.jpg,1,Male,White,0-4
1285,1_0_0_20170109192219011.jpg.chip.jpg,1,Male,White,0-4
1286,1_0_0_20170109192819417.jpg.chip.jpg,1,Male,White,0-4
1287,1_0_0_20170109192836519.jpg.chip.jpg,1,Male,White,0-4
1288,1_0_0_20170109192948605.jpg.chip.jpg,1,Male,White,0-4
1289,1_0_0_20170109193030605.jpg.chip.jpg,1,Male,White,0-4
1290,1_0_0_20170109193052283.jpg.chip.jpg,1,Male,White,0-4
1291,1_0_0_20170109193431882.jpg.chip.jpg,1,Male,White,0-4
1292,1_0_0_20170109193440113.jpg.chip.jpg,1,Male,White,0-4
1293,1_0_0_20170109193511684.jpg.chip.jpg,1,Male,White,0-4
1294,1_0_0_20170109193647852.jpg.chip.jpg,1,Male,White,0-4
1295,1_0_0_20170109193820009.jpg.chip.jpg,1,Male,White,0-4
1296,1_0_0_20170109193823674.jpg.chip.jpg,1,Male,White,0-4
1297,1_0_0_20170109193826712.jpg.chip.jpg,1,Male,White,0-4
1298,1_0_0_20170109193841675.jpg.chip.jpg,1,Male,White,0-4
1299,1_0_0_20170109194042219.jpg.chip.jpg,1,Male,White,0-4
1300,1_0_0_20170109194120301.jpg.chip.jpg,1,Male,White,0-4
1301,1_0_0_20170109194232519.jpg.chip.jpg,1,Male,White,0-4
1302,1_0_0_20170109194350047.jpg.chip.jpg,1,Male,White,0-4
1303,1_0_0_20170109194450082.jpg.chip.jpg,1,Male,White,0-4
1304,1_0_0_20170110205339425.jpg.chip.jpg,1,Male,White,0-4
1305,1_0_0_20170110205409644.jpg.chip.jpg,1,Male,White,0-4
1306,1_0_0_20170110205418587.jpg.chip.jpg,1,Male,White,0-4
1307,1_0_0_20170110211513139.jpg.chip.jpg,1,Male,White,0-4
1308,1_0_0_20170110211517802.jpg.chip.jpg,1,Male,White,0-4
1309,1_0_0_20170110211535352.jpg.chip.jpg,1,Male,White,0-4
1310,1_0_0_20170110211536519.jpg.chip.jpg,1,Male,White,0-4
1311,1_0_0_20170110211537870.jpg.chip.jpg,1,Male,White,0-4
1312,1_0_0_20170110211538942.jpg.chip.jpg,1,Male,White,0-4
1313,1_0_0_20170110212552670.jpg.chip.jpg,1,Male,White,0-4
1314,1_0_0_20170110212555368.jpg.chip.jpg,1,Male,White,0-4
1315,1_0_0_20170110212601951.jpg.chip.jpg,1,Male,White,0-4
1316,1_0_0_20170110212603790.jpg.chip.jpg,1,Male,White,0-4
1317,1_0_0_20170110212623527.jpg.chip.jpg,1,Male,White,0-4
1318,1_0_0_20170110212624891.jpg.chip.jpg,1,Male,White,0-4
1319,1_0_0_20170110212652648.jpg.chip.jpg,1,Male,White,0-4
1320,1_0_0_20170110212654271.jpg.chip.jpg,1,Male,White,0-4
1321,1_0_0_20170110212658392.jpg.chip.jpg,1,Male,White,0-4
1322,1_0_0_20170110212704144.jpg.chip.jpg,1,Male,White,0-4
1323,1_0_0_20170110212712576.jpg.chip.jpg,1,Male,White,0-4
1324,1_0_0_20170110212720644.jpg.chip.jpg,1,Male,White,0-4
1325,1_0_0_20170110212733875.jpg.chip.jpg,1,Male,White,0-4
1326,1_0_0_20170110212745529.jpg.chip.jpg,1,Male,White,0-4
1327,1_0_0_20170110212758683.jpg.chip.jpg,1,Male,White,0-4
1328,1_0_0_20170110212759695.jpg.chip.jpg,1,Male,White,0-4
1329,1_0_0_20170110212857171.jpg.chip.jpg,1,Male,White,0-4
1330,1_0_0_20170110212907649.jpg.chip.jpg,1,Male,White,0-4
1331,1_0_0_20170110213005631.jpg.chip.jpg,1,Male,White,0-4
1332,1_0_0_20170110213006580.jpg.chip.jpg,1,Male,White,0-4
1333,1_0_0_20170110213011627.jpg.chip.jpg,1,Male,White,0-4
1334,1_0_0_20170110213012671.jpg.chip.jpg,1,Male,White,0-4
1335,1_0_0_20170110213013468.jpg.chip.jpg,1,Male,White,0-4
1336,1_0_0_20170110213015629.jpg.chip.jpg,1,Male,White,0-4
1337,1_0_0_20170110213018391.jpg.chip.jpg,1,Male,White,0-4
1338,1_0_0_20170110213042127.jpg.chip.jpg,1,Male,White,0-4
1339,1_0_0_20170110213042997.jpg.chip.jpg,1,Male,White,0-4
1340,1_0_0_20170110213043946.jpg.chip.jpg,1,Male,White,0-4
1341,1_0_0_20170110213104570.jpg.chip.jpg,1,Male,White,0-4
1342,1_0_0_20170110213130200.jpg.chip.jpg,1,Male,White,0-4
1343,1_0_0_20170110213138878.jpg.chip.jpg,1,Male,White,0-4
1344,1_0_0_20170110213201721.jpg.chip.jpg,1,Male,White,0-4
1345,1_0_0_20170110213202543.jpg.chip.jpg,1,Male,White,0-4
1346,1_0_0_20170110213203795.jpg.chip.jpg,1,Male,White,0-4
1347,1_0_0_20170110213206043.jpg.chip.jpg,1,Male,White,0-4
1348,1_0_0_20170110213223460.jpg.chip.jpg,1,Male,White,0-4
1349,1_0_0_20170110213326577.jpg.chip.jpg,1,Male,White,0-4
1350,1_0_0_20170110213327766.jpg.chip.jpg,1,Male,White,0-4
1351,1_0_0_20170110213328641.jpg.chip.jpg,1,Male,White,0-4
1352,1_0_0_20170110213403723.jpg.chip.jpg,1,Male,White,0-4
1353,1_0_0_20170110213412695.jpg.chip.jpg,1,Male,White,0-4
1354,1_0_0_20170110213438385.jpg.chip.jpg,1,Male,White,0-4
1355,1_0_0_20170110213448015.jpg.chip.jpg,1,Male,White,0-4
1356,1_0_0_20170110213501282.jpg.chip.jpg,1,Male,White,0-4
1357,1_0_0_20170110213508380.jpg.chip.jpg,1,Male,White,0-4
1358,1_0_0_20170110213511942.jpg.chip.jpg,1,Male,White,0-4
1359,1_0_0_20170110213517302.jpg.chip.jpg,1,Male,White,0-4
1360,1_0_0_20170110213518456.jpg.chip.jpg,1,Male,White,0-4
1361,1_0_0_20170110213519404.jpg.chip.jpg,1,Male,White,0-4
1362,1_0_0_20170110213537039.jpg.chip.jpg,1,Male,White,0-4
1363,1_0_0_20170110213748813.jpg.chip.jpg,1,Male,White,0-4
1862,1_1_0_20161219154506229.jpg.chip.jpg,1,Female,White,0-4
1863,1_1_0_20161219154510229.jpg.chip.jpg,1,Female,White,0-4
1864,1_1_0_20161219155714349.jpg.chip.jpg,1,Female,White,0-4
1865,1_1_0_20161219161022878.jpg.chip.jpg,1,Female,White,0-4
1866,1_1_0_20161219161636014.jpg.chip.jpg,1,Female,White,0-4
1867,1_1_0_20161219190725427.jpg.chip.jpg,1,Female,White,0-4
1868,1_1_0_20161219201307075.jpg.chip.jpg,1,Female,White,0-4
1869,1_1_0_20161219201324636.jpg.chip.jpg,1,Female,White,0-4
1870,1_1_0_20161219202919508.jpg.chip.jpg,1,Female,White,0-4
1871,1_1_0_20161219203021180.jpg.chip.jpg,1,Female,White,0-4
1872,1_1_0_20161219203420685.jpg.chip.jpg,1,Female,White,0-4
1873,1_1_0_20161219204130316.jpg.chip.jpg,1,Female,White,0-4
1874,1_1_0_20161219204702517.jpg.chip.jpg,1,Female,White,0-4
1875,1_1_0_20161219204717605.jpg.chip.jpg,1,Female,White,0-4
1876,1_1_0_20161219204750596.jpg.chip.jpg,1,Female,White,0-4
1877,1_1_0_20161219205022813.jpg.chip.jpg,1,Female,White,0-4
1878,1_1_0_20161219205428229.jpg.chip.jpg,1,Female,White,0-4
1879,1_1_0_20161219205529388.jpg.chip.jpg,1,Female,White,0-4
1880,1_1_0_20161219205534526.jpg.chip.jpg,1,Female,White,0-4
1881,1_1_0_20161219211440749.jpg.chip.jpg,1,Female,White,0-4
1882,1_1_0_20161219212433510.jpg.chip.jpg,1,Female,White,0-4
1883,1_1_0_20161219221127151.jpg.chip.jpg,1,Female,White,0-4
1884,1_1_0_20161219221246503.jpg.chip.jpg,1,Female,White,0-4
1885,1_1_0_20161219222133615.jpg.chip.jpg,1,Female,White,0-4
1886,1_1_0_20161219222653447.jpg.chip.jpg,1,Female,White,0-4
1887,1_1_0_20161219225855568.jpg.chip.jpg,1,Female,White,0-4
1888,1_1_0_20161220142938007.jpg.chip.jpg,1,Female,White,0-4
1889,1_1_0_20161220220103049.jpg.chip.jpg,1,Female,White,0-4
1890,1_1_0_20161220220141090.jpg.chip.jpg,1,Female,White,0-4
1891,1_1_0_20161220220143105.jpg.chip.jpg,1,Female,White,0-4
1892,1_1_0_20161220220457473.jpg.chip.jpg,1,Female,White,0-4
1893,1_1_0_20170103213137956.jpg.chip.jpg,1,Female,White,0-4
1894,1_1_0_20170103213335661.jpg.chip.jpg,1,Female,White,0-4
1895,1_1_0_20170109190455518.jpg.chip.jpg,1,Female,White,0-4
1896,1_1_0_20170109190512041.jpg.chip.jpg,1,Female,White,0-4
1897,1_1_0_20170109190516994.jpg.chip.jpg,1,Female,White,0-4
1898,1_1_0_20170109190532650.jpg.chip.jpg,1,Female,White,0-4
1899,1_1_0_20170109190534438.jpg.chip.jpg,1,Female,White,0-4
1900,1_1_0_20170109190535640.jpg.chip.jpg,1,Female,White,0-4
1901,1_1_0_20170109190538300.jpg.chip.jpg,1,Female,White,0-4
1902,1_1_0_20170109190542206.jpg.chip.jpg,1,Female,White,0-4
1903,1_1_0_20170109190543118.jpg.chip.jpg,1,Female,White,0-4
1904,1_1_0_20170109190710292.jpg.chip.jpg,1,Female,White,0-4
1905,1_1_0_20170109190724839.jpg.chip.jpg,1,Female,White,0-4
1906,1_1_0_20170109190742179.jpg.chip.jpg,1,Female,White,0-4
1907,1_1_0_20170109190803637.jpg.chip.jpg,1,Female,White,0-4
1908,1_1_0_20170109190810090.jpg.chip.jpg,1,Female,White,0-4
1909,1_1_0_20170109190811756.jpg.chip.jpg,1,Female,White,0-4
1910,1_1_0_20170109190818115.jpg.chip.jpg,1,Female,White,0-4
1911,1_1_0_20170109190843285.jpg.chip.jpg,1,Female,White,0-4
1912,1_1_0_20170109190844250.jpg.chip.jpg,1,Female,White,0-4
1913,1_1_0_20170109190845250.jpg.chip.jpg,1,Female,White,0-4
1914,1_1_0_20170109190846125.jpg.chip.jpg,1,Female,White,0-4
1915,1_1_0_20170109190852630.jpg.chip.jpg,1,Female,White,0-4
1916,1_1_0_20170109190925628.jpg.chip.jpg,1,Female,White,0-4
1917,1_1_0_20170109190935139.jpg.chip.jpg,1,Female,White,0-4
1918,1_1_0_20170109190936410.jpg.chip.jpg,1,Female,White,0-4
1919,1_1_0_20170109190937434.jpg.chip.jpg,1,Female,White,0-4
1920,1_1_0_20170109190938491.jpg.chip.jpg,1,Female,White,0-4
1921,1_1_0_20170109190939585.jpg.chip.jpg,1,Female,White,0-4
1922,1_1_0_20170109190957578.jpg.chip.jpg,1,Female,White,0-4
1923,1_1_0_20170109191000191.jpg.chip.jpg,1,Female,White,0-4
1924,1_1_0_20170109191010113.jpg.chip.jpg,1,Female,White,0-4
1925,1_1_0_20170109191021631.jpg.chip.jpg,1,Female,White,0-4
1926,1_1_0_20170109191023360.jpg.chip.jpg,1,Female,White,0-4
1927,1_1_0_20170109191027883.jpg.chip.jpg,1,Female,White,0-4
1928,1_1_0_20170109191129918.jpg.chip.jpg,1,Female,White,0-4
1929,1_1_0_20170109191140082.jpg.chip.jpg,1,Female,White,0-4
1930,1_1_0_20170109191142050.jpg.chip.jpg,1,Female,White,0-4
1931,1_1_0_20170109191148861.jpg.chip.jpg,1,Female,White,0-4
1932,1_1_0_20170109191156705.jpg.chip.jpg,1,Female,White,0-4
1933,1_1_0_20170109191212799.jpg.chip.jpg,1,Female,White,0-4
1934,1_1_0_20170109191225850.jpg.chip.jpg,1,Female,White,0-4
1935,1_1_0_20170109191226882.jpg.chip.jpg,1,Female,White,0-4
1936,1_1_0_20170109191232555.jpg.chip.jpg,1,Female,White,0-4
1937,1_1_0_20170109191234378.jpg.chip.jpg,1,Female,White,0-4
1938,1_1_0_20170109191253730.jpg.chip.jpg,1,Female,White,0-4
1939,1_1_0_20170109191345833.jpg.chip.jpg,1,Female,White,0-4
1940,1_1_0_20170109191347386.jpg.chip.jpg,1,Female,White,0-4
1941,1_1_0_20170109191415528.jpg.chip.jpg,1,Female,White,0-4
1942,1_1_0_20170109191436874.jpg.chip.jpg,1,Female,White,0-4
1943,1_1_0_20170109191440780.jpg.chip.jpg,1,Female,White,0-4
1944,1_1_0_20170109191447766.jpg.chip.jpg,1,Female,White,0-4
1945,1_1_0_20170109191449860.jpg.chip.jpg,1,Female,White,0-4
1946,1_1_0_20170109191518278.jpg.chip.jpg,1,Female,White,0-4
1947,1_1_0_20170109191535466.jpg.chip.jpg,1,Female,White,0-4
1948,1_1_0_20170109191640395.jpg.chip.jpg,1,Female,White,0-4
1949,1_1_0_20170109191709485.jpg.chip.jpg,1,Female,White,0-4
1950,1_1_0_20170109191817067.jpg.chip.jpg,1,Female,White,0-4
1951,1_1_0_20170109191822349.jpg.chip.jpg,1,Female,White,0-4
1952,1_1_0_20170109191835969.jpg.chip.jpg,1,Female,White,0-4
1953,1_1_0_20170109192015845.jpg.chip.jpg,1,Female,White,0-4
1954,1_1_0_20170109192051442.jpg.chip.jpg,1,Female,White,0-4
1955,1_1_0_20170109192159501.jpg.chip.jpg,1,Female,White,0-4
1956,1_1_0_20170109192244272.jpg.chip.jpg,1,Female,White,0-4
1957,1_1_0_20170109192245647.jpg.chip.jpg,1,Female,White,0-4
1958,1_1_0_20170109192402736.jpg.chip.jpg,1,Female,White,0-4
1959,1_1_0_20170109192442932.jpg.chip.jpg,1,Female,White,0-4
1960,1_1_0_20170109192451846.jpg.chip.jpg,1,Female,White,0-4
1961,1_1_0_20170109192728714.jpg.chip.jpg,1,Female,White,0-4
1962,1_1_0_20170109192729677.jpg.chip.jpg,1,Female,White,0-4
1963,1_1_0_20170109192737181.jpg.chip.jpg,1,Female,White,0-4
1964,1_1_0_20170109192752097.jpg.chip.jpg,1,Female,White,0-4
1965,1_1_0_20170109192755957.jpg.chip.jpg,1,Female,White,0-4
1966,1_1_0_20170109193014933.jpg.chip.jpg,1,Female,White,0-4
1967,1_1_0_20170109193015973.jpg.chip.jpg,1,Female,White,0-4
1968,1_1_0_20170109193017247.jpg.chip.jpg,1,Female,White,0-4
1969,1_1_0_20170109193018259.jpg.chip.jpg,1,Female,White,0-4
1970,1_1_0_20170109193022683.jpg.chip.jpg,1,Female,White,0-4
1971,1_1_0_20170109193026103.jpg.chip.jpg,1,Female,White,0-4
1972,1_1_0_20170109193120893.jpg.chip.jpg,1,Female,White,0-4
1973,1_1_0_20170109193401456.jpg.chip.jpg,1,Female,White,0-4
1974,1_1_0_20170109193407724.jpg.chip.jpg,1,Female,White,0-4
1975,1_1_0_20170109193408973.jpg.chip.jpg,1,Female,White,0-4
1976,1_1_0_20170109193427612.jpg.chip.jpg,1,Female,White,0-4
1977,1_1_0_20170109193455503.jpg.chip.jpg,1,Female,White,0-4
1978,1_1_0_20170109193704430.jpg.chip.jpg,1,Female,White,0-4
1979,1_1_0_20170109193717283.jpg.chip.jpg,1,Female,White,0-4
1980,1_1_0_20170109193726686.jpg.chip.jpg,1,Female,White,0-4
1981,1_1_0_20170109193830378.jpg.chip.jpg,1,Female,White,0-4
1982,1_1_0_20170109194032969.jpg.chip.jpg,1,Female,White,0-4
1983,1_1_0_20170109194038813.jpg.chip.jpg,1,Female,White,0-4
1984,1_1_0_20170109194117865.jpg.chip.jpg,1,Female,White,0-4
1985,1_1_0_20170109194131667.jpg.chip.jpg,1,Female,White,0-4
1986,1_1_0_20170109194137393.jpg.chip.jpg,1,Female,White,0-4
1987,1_1_0_20170109194142307.jpg.chip.jpg,1,Female,White,0-4
1988,1_1_0_20170109194143550.jpg.chip.jpg,1,Female,White,0-4
1989,1_1_0_20170109194146279.jpg.chip.jpg,1,Female,White,0-4
1990,1_1_0_20170109194212472.jpg.chip.jpg,1,Female,White,0-4
1991,1_1_0_20170109194244035.jpg.chip.jpg,1,Female,White,0-4
1992,1_1_0_20170109194256082.jpg.chip.jpg,1,Female,White,0-4
1993,1_1_0_20170109194410994.jpg.chip.jpg,1,Female,White,0-4
1994,1_1_0_20170109194413813.jpg.chip.jpg,1,Female,White,0-4
1995,1_1_0_20170109194432489.jpg.chip.jpg,1,Female,White,0-4
1996,1_1_0_20170109194433758.jpg.chip.jpg,1,Female,White,0-4
1997,1_1_0_20170109194452834.jpg.chip.jpg,1,Female,White,0-4
1998,1_1_0_20170109194456866.jpg.chip.jpg,1,Female,White,0-4
1999,1_1_0_20170109194458191.jpg.chip.jpg,1,Female,White,0-4
2000,1_1_0_20170109194511600.jpg.chip.jpg,1,Female,White,0-4
2001,1_1_0_20170109194642759.jpg.chip.jpg,1,Female,White,0-4
2002,1_1_0_20170110212607474.jpg.chip.jpg,1,Female,White,0-4
2003,1_1_0_20170110212647258.jpg.chip.jpg,1,Female,White,0-4
2335,20_0_0_20170104020603909.jpg.chip.jpg,20,Male,White,20-24
2336,20_0_0_20170104230025073.jpg.chip.jpg,20,Male,White,20-24
2337,20_0_0_20170104230042553.jpg.chip.jpg,20,Male,White,20-24
2338,20_0_0_20170104230048181.jpg.chip.jpg,20,Male,White,20-24
2339,20_0_0_20170104230051977.jpg.chip.jpg,20,Male,White,20-24
2340,20_0_0_20170104230054071.jpg.chip.jpg,20,Male,White,20-24
2341,20_0_0_20170105161704786.jpg.chip.jpg,20,Male,White,20-24
2342,20_0_0_20170105161706251.jpg.chip.jpg,20,Male,White,20-24
2343,20_0_0_20170105183430767.jpg.chip.jpg,20,Male,White,20-24
2344,20_0_0_20170105184038831.jpg.chip.jpg,20,Male,White,20-24
2345,20_0_0_20170110231653536.jpg.chip.jpg,20,Male,White,20-24
2346,20_0_0_20170110232156775.jpg.chip.jpg,20,Male,White,20-24
2355,20_1_0_20170103163040136.jpg.chip.jpg,20,Female,White,20-24
2356,20_1_0_20170103163056975.jpg.chip.jpg,20,Female,White,20-24
2357,20_1_0_20170103175416510.jpg.chip.jpg,20,Female,White,20-24
2358,20_1_0_20170103175447799.jpg.chip.jpg,20,Female,White,20-24
2359,20_1_0_20170103175525991.jpg.chip.jpg,20,Female,White,20-24
2360,20_1_0_20170103175629504.jpg.chip.jpg,20,Female,White,20-24
2361,20_1_0_20170103175634288.jpg.chip.jpg,20,Female,White,20-24
2362,20_1_0_20170103175636647.jpg.chip.jpg,20,Female,White,20-24
2363,20_1_0_20170103175638671.jpg.chip.jpg,20,Female,White,20-24
2364,20_1_0_20170103175645974.jpg.chip.jpg,20,Female,White,20-24
2365,20_1_0_20170103201716816.jpg.chip.jpg,20,Female,White,20-24
2366,20_1_0_20170103201733831.jpg.chip.jpg,20,Female,White,20-24
2367,20_1_0_20170104005910664.jpg.chip.jpg,20,Female,White,20-24
2368,20_1_0_20170104020801388.jpg.chip.jpg,20,Female,White,20-24
2369,20_1_0_20170104020855852.jpg.chip.jpg,20,Female,White,20-24
2370,20_1_0_20170104021334149.jpg.chip.jpg,20,Female,White,20-24
2371,20_1_0_20170105000707730.jpg.chip.jpg,20,Female,White,20-24
2372,20_1_0_20170105002441599.jpg.chip.jpg,20,Female,White,20-24
2373,20_1_0_20170105183447816.jpg.chip.jpg,20,Female,White,20-24
2374,20_1_0_20170105183449767.jpg.chip.jpg,20,Female,White,20-24
2375,20_1_0_20170105183741919.jpg.chip.jpg,20,Female,White,20-24
2376,20_1_0_20170105184054896.jpg.chip.jpg,20,Female,White,20-24
2377,20_1_0_20170109132033628.jpg.chip.jpg,20,Female,White,20-24
2378,20_1_0_20170109212842300.jpg.chip.jpg,20,Female,White,20-24
2379,20_1_0_20170109212911927.jpg.chip.jpg,20,Female,White,20-24
2380,20_1_0_20170109213016635.jpg.chip.jpg,20,Female,White,20-24
2381,20_1_0_20170109213411083.jpg.chip.jpg,20,Female,White,20-24
2382,20_1_0_20170109213459975.jpg.chip.jpg,20,Female,White,20-24
2383,20_1_0_20170109214040024.jpg.chip.jpg,20,Female,White,20-24
2384,20_1_0_20170109214125992.jpg.chip.jpg,20,Female,White,20-24
2385,20_1_0_20170109214618635.jpg.chip.jpg,20,Female,White,20-24
2438,21_0_0_20170102233225196.jpg.chip.jpg,21,Male,White,20-24
